alcohol_pct,brand,container_type,hierarchy_subtype,hierarchy_type,name,price,short_pack_size,short_pack_size_num,short_volume,standard vol,supplier_id,type,total oz,cost per oz,oz of alcohol per dollar
6.50,,CAN,,domestic,Sloop Brewing Co. DDH Aluminum Army Neipa,23.99,4 pack,4,16oz,16,536,domestic,64,0.37,0.17
5.40,,CAN,,,Monkless Belgian Ales Shepplekofeggan Witbier,4.99,1,1,16oz,16,698,,16,0.31,0.17
6.00,Samuel Smith's,BOTTLE,ale,imported,Samuel Smith's Winter Welcome Ale,6.49,1,1,18.7oz,18.7,849,imported,18.7,0.35,0.17
18.00,Dogfish Head,BOTTLE,IPA,domestic,Dogfish Head 120 Minute IPA,49.99,4 pack,4,12oz,12,536,domestic,48,1.04,0.17
6.90,Graft Cider,CAN,,cider,Graft Lost In The Woods,19.19,4 pack,4,12oz,12,809,cider,48,0.40,0.17
6.90,Graft Cider,CAN,,cider,Graft Farm Flor Rustic Cider,19.19,4 pack,4,12oz,12,809,cider,48,0.40,0.17
6.90,Wolffer Estate,BOTTLE,,cider,Wölffer No. 139 Dry Red Cider,19.19,4 pack,4,12oz,12,809,cider,48,0.40,0.17
3.50,Amstel,BOTTLE,light lager,imported,Amstel Light,58.88,24 pack,24,12oz,12,210,imported,288,0.20,0.17
3.50,Amstel,BOTTLE,light lager,imported,Amstel Light,58.89,24 pack,24,12oz,12,536,imported,288,0.20,0.17
4.00,Cisco Brewers,BOTTLE,wheat,domestic,Cisco Grey Lady,16.99,6 pack,6,12oz,12,536,domestic,72,0.24,0.17
4.00,Omission,CAN,,hard seltzer,Omission Brewing Pomegranate Blueberry Acai Hard Seltzer,16.99,6 pack,6,12oz,12,536,hard seltzer,72,0.24,0.17
4.00,Westbrook,CAN,Sour,imported,Westbrook Gose,16.99,6 pack,6,12oz,12,849,imported,72,0.24,0.17
5.10,Allagash,BOTTLE,ale,domestic,Allagash White,14.49,4 pack,4,12oz,12,849,domestic,48,0.30,0.17
3.50,Heineken,BOTTLE,light lager,imported,Heineken Light,59.68,24 pack,24,12oz,12,210,imported,288,0.21,0.17
3.50,Heineken,BOTTLE,light lager,imported,Heineken Light,59.69,24 pack,24,12oz,12,536,imported,288,0.21,0.17
3.50,Amstel,BOTTLE,light lager,imported,Amstel Light,29.96,12 pack,12,12oz,12,210,imported,144,0.21,0.17
3.50,Amstel,BOTTLE,light lager,imported,Amstel Light,29.97,12 pack,12,12oz,12,536,imported,144,0.21,0.17
3.50,Amstel,BOTTLE,light lager,imported,Amstel Light,14.99,6 pack,6,12oz,12,536,imported,72,0.21,0.17
3.50,Heineken,BOTTLE,light lager,imported,Heineken Light,14.99,6 pack,6,12oz,12,536,imported,72,0.21,0.17
3.50,,CAN,IPA,domestic,Five Boroughs Brewing Tiny Juice IPA,14.99,6 pack,6,12oz,12,849,domestic,72,0.21,0.17
4.20,Stillwater,CAN,,domestic,Stillwater Extra Dry,17.99,6 pack,6,12oz,12,849,domestic,72,0.25,0.17
3.50,Heineken,BOTTLE,light lager,imported,Heineken Light,44.99,18 pack,18,12oz,12,536,imported,216,0.21,0.17
3.50,Heineken,CAN,light lager,imported,Heineken Light,59.99,24 pack,24,12oz,12,536,imported,288,0.21,0.17
5.00,Doc's,BOTTLE,,cider,Doc's Draft Hard Apple Cider,6.60,1,1,22oz,22,809,cider,22,0.30,0.17
4.50,High Noon,CAN,,hard seltzer,High Noon Sun Sips Grapefruit,12.99,4 pack,4,355ml,12,410,hard seltzer,48,0.27,0.17
4.50,High Noon,CAN,fruit,domestic,High Noon Sun Sips Vodka & Soda Pineapple,12.99,4 pack,4,12oz,12,410,domestic,48,0.27,0.17
4.50,High Noon,CAN,,hard seltzer,High Noon Sun Sips Watermelon,12.99,4 pack,4,12oz,12,410,hard seltzer,48,0.27,0.17
4.50,High Noon,CAN,,hard seltzer,High Noon Sun Sips Black Cherry,12.99,4 pack,4,12oz,12,410,hard seltzer,48,0.27,0.17
18.00,Dogfish Head,BOTTLE,IPA,domestic,Dogfish Head 120 Minute IPA,51.99,4 pack,4,12oz,12,849,domestic,48,1.08,0.17
3.80,Cisco Brewers,BOTTLE,lager,domestic,Cisco Sankaty Light Lager,65.99,24 pack,24,12oz,12,210,domestic,288,0.23,0.17
5.10,Allagash,BOTTLE,ale,domestic,Allagash White,13.79,4 pack,4,11.2oz,11.2,536,domestic,44.8,0.31,0.17
6.90,Wolffer Estate,BOTTLE,,cider,Wölffer No. 139 Dry Red Cider,19.99,4 pack,4,12oz,12,536,cider,48,0.42,0.17
4.80,Crabbies,BOTTLE,ginger beer,imported,Crabbie's Original Alcoholic Ginger Beer,12.98,4 pack,4,11.2oz,11.2,210,imported,44.8,0.29,0.17
8.50,Duvel,BOTTLE,ale,imported,Duvel Belgian Ale,22.99,4 pack,4,11.2oz,11.2,849,imported,44.8,0.51,0.17
5.00,Grolsch,BOTTLE,lager,imported,Grolsch Premium Lager,14.49,4 pack,4,12oz,12,210,imported,48,0.30,0.17
4.80,Crabbies,BOTTLE,ginger beer,imported,Crabbie's Original Alcoholic Ginger Beer,12.99,4 pack,4,11.2oz,11.2,849,imported,44.8,0.29,0.17
4.00,SixPoint,CAN,IPA,domestic,Sixpoint Trail Haze,34.99,12 pack,12,12oz,12,536,domestic,144,0.24,0.16
6.50,Shacksbury,CAN,,cider,Shacksbury Semi-Dry Cider,18.99,4 pack,4,12oz,12,536,cider,48,0.40,0.16
11.20,Singlecut,CAN,,,Singlecut Heavy Boots Of Lead Can,10.99,1,1,16oz,16,698,,16,0.69,0.16
3.80,Cisco Brewers,BOTTLE,lager,domestic,Cisco Sankaty Light Lager,33.99,12 pack,12,12oz,12,210,domestic,144,0.24,0.16
4.00,,CAN,,,Jack's Abby Craft Lagers Blood Orange Wheat,3.99,1,1,16oz,16,698,,16,0.25,0.16
5.00,Moody Tongue,BOTTLE,,,Moody Tongue Applewood,9.99,4 pack,4,8oz,8,698,,32,0.31,0.16
8.20,Ommegang,BOTTLE,ale,domestic,Ommegang Abbey Ale,12.99,1,1,750ml,25,229,domestic,25.36,0.51,0.16
5.00,,CAN,pilsner,domestic,Sloop Hoppy Pils,19.99,4 pack,4,16oz,16,849,domestic,64,0.31,0.16
5.00,Stella Artois,BOTTLE,lager,imported,Stella Artois,20.99,6 pack,6,11.2oz,11.2,809,imported,67.2,0.31,0.16
8.50,Green's,BOTTLE,ale,imported,Green's Gluten Free Tripel Blonde Ale,8.99,1,1,16.9oz,16.9,849,imported,16.9,0.53,0.16
4.20,Anderson Valley,CAN,,domestic,Anderson Valley G&T Gose,18.99,6 pack,6,12oz,12,849,domestic,72,0.26,0.16
8.60,Southern Tier,BOTTLE,ale,domestic,Southern Tier Imperial Pumking,11.99,1,1,22oz,22,229,domestic,22,0.55,0.16
9.70,Ommegang,BOTTLE,ale,domestic,Ommegang 3 Philosophers,15.59,1,1,750ml,25,809,domestic,25.36,0.61,0.16
7.70,Ommegang,BOTTLE,,domestic,Ommegang Hennepin Farmhouse Saison,12.47,1,1,750ml,25,809,domestic,25.36,0.49,0.16
4.50,Rekorderlig,CAN,,cider,Rekorderlig Wild Berries Cider,12.99,4 pack,4,11.2oz,11.2,849,cider,44.8,0.29,0.16
8.20,Foley Estates,CAN,IPA,imported,Foley Brothers Fair Maiden Dipa Can,8.49,1,1,16oz,16,849,imported,16,0.53,0.15
4.50,Shacksbury,CAN,,cider,Shacksbury SHORTS!,13.99,6 pack,6,8oz,8,536,cider,48,0.29,0.15
6.00,Flora,CAN,,flavored,Flora Tiki Wine Spritzer,12.49,4 pack,4,8oz,8,849,flavored,32,0.39,0.15
5.00,Stella Artois,BOTTLE,lager,imported,Stella Artois,21.99,6 pack,6,11.2oz,11.2,849,imported,67.2,0.33,0.15
5.00,Singlecut,CAN,IPA,domestic,Singlecut 18-Watts IPA,20.99,4 pack,4,16oz,16,536,domestic,64,0.33,0.15
5.00,,CAN,pilsner,domestic,Sloop Hoppy Pils,20.99,4 pack,4,16oz,16,536,domestic,64,0.33,0.15
5.00,,CAN,,domestic,Lic Beer Project Coded Tiles,20.99,4 pack,4,16oz,16,536,domestic,64,0.33,0.15
9.00,Brooklyn Brewery,BOTTLE,pale ale,domestic,Brooklyn Local 1,14.99,1,1,750ml,25,849,domestic,25.36,0.59,0.15
3.80,Cisco Brewers,BOTTLE,lager,domestic,Cisco Sankaty Light Lager,17.99,6 pack,6,12oz,12,210,domestic,72,0.25,0.15
4.80,Austin Eastciders,CAN,,cider,Austin Eastciders Original Dry Cider,3.79,1,1,12oz,12,849,cider,12,0.32,0.15
6.60,,CAN,,,Bissell Brothers Brewing The Substance,6.99,1,1,16oz,16,698,,16,0.44,0.15
5.00,,BOTTLE,,,Moody Tongue Brewing Company Aperitif Pilsner,3.99,1,1,12oz,12,698,,12,0.33,0.15
4.80,Crabbies,BOTTLE,ginger beer,imported,Crabbie's Original Alcoholic Ginger Beer,86.99,24 pack,24,11.2oz,11.2,210,imported,268.8,0.32,0.15
4.00,Crook & Marker,CAN,,hard seltzer,Crook & Marker Sparkling Peach,12.99,4 pack,4,12oz,12,849,hard seltzer,48,0.27,0.15
4.00,Crook & Marker,CAN,,hard seltzer,Crook & Marker Spiked Sparkling Coconut Pineapple,12.99,4 pack,4,12oz,12,849,hard seltzer,48,0.27,0.15
4.90,Montauk,CAN,pale ale,domestic,Montauk Watermelon Session Ale,3.99,1,1,12oz,12,698,domestic,12,0.33,0.15
4.49,Bell's Brewery,CAN,,domestic,Bell's Hopslam,21.99,6 pack,6,12oz,12,536,domestic,72,0.31,0.15
5.50,,CAN,,domestic,Sloop Brewing Co. Kellerbier,23.99,4 pack,4,16oz,16,536,domestic,64,0.37,0.15
5.50,,CAN,pale ale,domestic,Threes Brewing Tyranny of Mirrors,23.99,4 pack,4,16oz,16,536,domestic,64,0.37,0.15
4.80,Crabbies,BOTTLE,ginger beer,imported,Crabbie's Original Alcoholic Ginger Beer,43.99,12 pack,12,11.2oz,11.2,210,imported,134.4,0.33,0.15
5.00,Moody Tonue,BOTTLE,,,Moody Tongue Apertif,10.99,4 pack,4,8oz,8,698,,32,0.34,0.15
9.70,Ommegang,BOTTLE,ale,domestic,Ommegang Three Philosophers Btl),16.99,1,1,750ml,25,536,domestic,25.36,0.67,0.14
8.20,Ommegang,BOTTLE,ale,domestic,Ommegang Abbey Ale,14.38,1,1,750ml,25,536,domestic,25.36,0.57,0.14
5.00,Samuel Smith's,BOTTLE,,cider,Samuel Smith's Organic Apple Cider,6.47,1,1,18.7oz,18.7,809,cider,18.7,0.35,0.14
5.00,Samuel Smith's,BOTTLE,porter and stout,imported,Samuel Smith's Oatmeal Stout,6.47,1,1,18.7oz,18.7,809,imported,18.7,0.35,0.14
5.00,Samuel Smith's,BOTTLE,lager,imported,Samuel Smith's Organic Lager,6.47,1,1,18.7oz,18.7,809,imported,18.7,0.35,0.14
5.00,Samuel Smith's,BOTTLE,brown ale,imported,Samuel Smith's Nut Brown Ale,6.47,1,1,18.7oz,18.7,809,imported,18.7,0.35,0.14
5.00,Samuel Smith's,BOTTLE,porter and stout,imported,Samuel Smith's Organic Chocolate Stout,6.47,1,1,18.7oz,18.7,809,imported,18.7,0.35,0.14
4.80,Pacifico,BOTTLE,,imported,Pacifico Clara,3.99,1,1,12oz,12,849,imported,12,0.33,0.14
4.50,Flying Embers,CAN,,flavored,Flying Embers Lemon Orchard Hard Kombucha,4.99,1,1,16oz,16,849,flavored,16,0.31,0.14
4.50,Flying Embers,CAN,,flavored,Flying Embers Ginger & Oak Hard Kombucha,4.99,1,1,16oz,16,849,flavored,16,0.31,0.14
4.50,Flying Embers,CAN,,cider,Flying Embers Grapefruit Thyme Hard Kombucha,4.99,1,1,16oz,16,849,cider,16,0.31,0.14
5.00,Samuel Smith's,BOTTLE,porter and stout,imported,Samuel Smith's Oatmeal Stout,6.49,1,1,18.7oz,18.7,849,imported,18.7,0.35,0.14
5.60,Collective Arts,CAN,ale,domestic,Collective Arts Pina Colada Sour,24.99,4 pack,4,16oz,16,536,domestic,64,0.39,0.14
9.00,Brooklyn Brewery,BOTTLE,pale ale,domestic,Brooklyn Local 1,15.99,1,1,25.4oz,25.4,536,domestic,25.4,0.63,0.14
4.75,Samuel Adams,BOTTLE,lager,domestic,Samuel Adams Boston Lager,3.99,1,1,12oz,12,698,domestic,12,0.33,0.14
4.00,Crook & Marker,CAN,,hard seltzer,Crook & Marker Spiked Sparkling Blackberry Lime,26.99,8 pack,8,12oz,12,536,hard seltzer,96,0.28,0.14
4.00,Crook & Marker,CAN,,hard seltzer,Crook & Marker Spiked Sparkling Coconut Pineapple,26.99,8 pack,8,12oz,12,536,hard seltzer,96,0.28,0.14
9.50,Brewery Ommegang,BOTTLE,pale ale,domestic,Ommegang Gnomegeddon Blonde Ale,16.99,1,1,25.4oz,25.4,536,domestic,25.4,0.67,0.14
4.80,Crabbies,BOTTLE,ginger beer,imported,Crabbie's Original Alcoholic Ginger Beer,15.39,4 pack,4,11.2oz,11.2,536,imported,44.8,0.34,0.14
4.20,Guinness,CAN,porter and stout,imported,Guinness Draught,4.49,1,1,14.9oz,14.9,229,imported,14.9,0.30,0.14
5.50,Blue Point Brewing Company,KEG,,kegs,Blue Point Toasted Lager Sixtel Keg,264.99,1,1,5.23gal,669,210,kegs,669.44,0.40,0.14
8.50,Brouwerij Huyghe,BOTTLE,ale,imported,Delirium Red,15.59,1,1,25.4oz,25.4,809,imported,25.4,0.61,0.14
6.90,Crispin Cider,BOTTLE,,cider,Crispin The Saint Cider,10.99,1,1,22oz,22,536,cider,22,0.50,0.14
4.80,Crabbies,BOTTLE,ginger beer,imported,Crabbie's Original Alcoholic Ginger Beer,15.59,4 pack,4,11.2oz,11.2,809,imported,44.8,0.35,0.14
6.50,Cisco Brewers,BOTTLE,IPA,domestic,Cisco Indie IPA,33.99,6 pack,6,12oz,12,210,domestic,72,0.47,0.14
4.00,Crook & Marker,CAN,,hard seltzer,Crook & Marker Spiked Sparkling Blackberry Lime,13.99,4 pack,4,12oz,12,536,hard seltzer,48,0.29,0.14
4.00,Crook & Marker,CAN,,hard seltzer,Crook & Marker Spiked Sparkling Blackberry Lime,13.99,4 pack,4,12oz,12,536,hard seltzer,48,0.29,0.14
4.00,Crook & Marker,CAN,,hard seltzer,Crook & Marker Spiked Sparkling Coconut Pineapple,13.99,4 pack,4,12oz,12,536,hard seltzer,48,0.29,0.14
9.70,Ommegang,BOTTLE,ale,domestic,Ommegang 3 Philosophers,17.99,1,1,750ml,25,849,domestic,25.36,0.71,0.14
2.50,,BOTTLE,hefeweizen,imported,Schofferhoffer Grapefruit Hefeweizen,13.19,6 pack,6,12oz,12,809,imported,72,0.18,0.14
4.80,Crabbies,BOTTLE,ginger beer,imported,Crabbie's Original Alcoholic Ginger Beer,5.99,1,1,16.9oz,16.9,809,imported,16.9,0.35,0.14
6.90,,BOTTLE,,cider,Brooklyn Cider Bone Dry,12.99,1,1,750ml,25,193,cider,25.36,0.51,0.13
4.80,,CAN,american pale ale,domestic,Industrial Arts Brewing Tools Of The Trade,22.99,4 pack,4,16oz,16,536,domestic,64,0.36,0.13
5.20,,CAN,pilsner,domestic,Threes Brewing Vliet Pilsner,24.99,4 pack,4,16oz,16,536,domestic,64,0.39,0.13
7.20,Ommegang,BOTTLE,ale,imported,Ommegang Game Of Thrones Three Eyed Raven,13.99,1,1,750ml,25,229,imported,25.36,0.55,0.13
6.50,Crispin Cider,BOTTLE,,cider,Crispin Honey Crisp Artisanal Reserve,10.99,1,1,22oz,22,536,cider,22,0.50,0.13
8.20,Ommegang,BOTTLE,ale,domestic,Ommegang Abbey Ale,15.99,1,1,750ml,25,849,domestic,25.36,0.63,0.13
9.70,Ommegang,BOTTLE,ale,domestic,Ommegang 3 Philosophers,18.99,1,1,750ml,25,229,domestic,25.36,0.75,0.13
4.49,Bell's Brewery,CAN,,domestic,Bell's Hopslam,24.99,6 pack,6,12oz,12,210,domestic,72,0.35,0.13
4.49,Bell's Brewery,CAN,,domestic,Bell's Hopslam,49.99,12 pack,12,12oz,12,210,domestic,144,0.35,0.13
4.49,Bell's Brewery,CAN,,domestic,Bell's Hopslam,99.99,24 pack,24,12oz,12,210,domestic,288,0.35,0.13
5.30,Oskar Blues,KEG,,kegs,Oskar Blues Mama's Little Yella Pils Sixtel Keg,274.99,1,1,5.23gal,669,210,kegs,669.44,0.41,0.13
5.00,,BOTTLE,,,Moody Tongue Brewing Company Smoked Applewood Gold,27.99,6 pack,6,12oz,12,698,,72,0.39,0.13
8.50,Duvel,BOTTLE,ale,imported,Duvel Belgian Ale,16.79,1,1,750ml,25,809,imported,25.36,0.66,0.13
8.50,Brouwerij Huyghe,BOTTLE,brown ale,imported,Delirium Nocturnum,31.99,4 pack,4,12oz,12,849,imported,48,0.67,0.13
2.50,Schofferhofer,BOTTLE,fruit,imported,Schofferhofer Hefeweizen Grapefruit,13.19,6 pack,6,11.2oz,11.2,809,imported,67.2,0.20,0.13
8.50,Boulevard,BOTTLE,ale,domestic,Boulevard Tank 7 American Saison,16.99,1,1,25.4oz,25.4,536,domestic,25.4,0.67,0.13
9.00,Dogfish Head,BOTTLE,ale,domestic,Dogfish Head Theobroma Ale,17.99,1,1,750ml,25,229,domestic,25.36,0.71,0.13
5.00,Samuel Smith's,BOTTLE,,cider,Samuel Smith's Organic Cider,14.99,2 pack,2,18.7oz,18.7,536,cider,37.4,0.40,0.12
5.00,Samuel Smith,BOTTLE,lager,imported,Samuel Smith Pure Brewed Organic Lager,14.99,2 pack,2,18.7oz,18.7,536,imported,37.4,0.40,0.12
5.00,Narragansett,BOTTLE,lager,domestic,Narragansett Lager,28.99,6 pack,6,12oz,12,849,domestic,72,0.40,0.12
5.50,Aspall,BOTTLE,,cider,Aspall Cider,7.49,1,1,16.9oz,16.9,849,cider,16.9,0.44,0.12
4.00,Crook & Marker,CAN,,hard seltzer,Crook & Marker Spiked Sparkling Blackberry Lime,30.99,8 pack,8,12oz,12,536,hard seltzer,96,0.32,0.12
4.90,Collective Arts,CAN,,domestic,Collective Arts Gose with Guava,18.99,4 pack,4,12oz,12,849,domestic,48,0.40,0.12
4.20,Stillwater,CAN,,domestic,Stillwater Extra Dry,21.99,4 pack,4,16oz,16,536,domestic,64,0.34,0.12
7.70,Ommegang,BOTTLE,,domestic,Ommegang Hennepin Farmhouse Saison,15.99,1,1,750ml,25,849,domestic,25.36,0.63,0.12
4.00,Mikkeller San Diego,CAN,fruit,domestic,Mikkeller Raspberry Blush,20.99,4 pack,4,16oz,16,536,domestic,64,0.33,0.12
8.50,Brouwerij Huyghe,BOTTLE,,imported,Delirium Tremens,17.99,1,1,750ml,25,536,imported,25.36,0.71,0.12
9.00,Chimay,BOTTLE,,imported,Chimay Blue Grande Reserve,19.19,1,1,750ml,25,809,imported,25.36,0.76,0.12
4.29,Bell's Brewery,BOTTLE,,domestic,Bell's Expedition Stout,25.99,6 pack,6,12oz,12,210,domestic,72,0.36,0.12
5.00,Samuel Smith,BOTTLE,lager,imported,Samuel Smith Pure Brewed Organic Lager,7.99,1,1,18.7oz,18.7,536,imported,18.7,0.43,0.12
5.00,Samuel Smith's,BOTTLE,porter and stout,imported,Samuel Smith's Organic Chocolate Stout,7.99,1,1,18.7oz,18.7,536,imported,18.7,0.43,0.12
5.00,Samuel Smith's,BOTTLE,pale ale,imported,Samuel Smith's Organic Pale Ale,7.99,1,1,18.7oz,18.7,536,imported,18.7,0.43,0.12
5.00,Samuel Smith's,BOTTLE,,cider,Samuel Smith's Organic Cider,7.99,1,1,18.7oz,18.7,536,cider,18.7,0.43,0.12
7.00,Maine Beer Company,BOTTLE,IPA,domestic,Maine Beer Company Lunch,10.30,1,1,500ml,17,536,domestic,16.91,0.61,0.11
9.00,Chimay,BOTTLE,,imported,Chimay Blue Grande Reserve,19.89,1,1,750ml,25,536,imported,25.36,0.78,0.11
7.00,Maine Beer Company,BOTTLE,IPA,domestic,Maine Beer Company Lunch IPA,10.31,1,1,16.9oz,16.9,809,domestic,16.9,0.61,0.11
9.00,Chimay,BOTTLE,,imported,Chimay Blue Grande Reserve,19.99,1,1,750ml,25,229,imported,25.36,0.79,0.11
8.50,Brouwerij Huyghe,BOTTLE,brown ale,imported,Delirium Nocturnum,18.99,1,1,25.4oz,25.4,536,imported,25.4,0.75,0.11
4.40,Modelo Especial,BOTTLE,,imported,Modelo Especial,27.99,6 pack,6,12oz,12,210,imported,72,0.39,0.11
8.00,Chimay,BOTTLE,ale,imported,Chimay White Cinq Cents,17.99,1,1,750ml,25,229,imported,25.36,0.71,0.11
2.50,Schofferhofer,BOTTLE,fruit,imported,Schofferhofer Hefeweizen Grapefruit,31.99,12 pack,12,12oz,12,210,imported,144,0.22,0.11
4.90,Collective Arts,CAN,,domestic,Collective Arts Gose with Guava,20.99,4 pack,4,12oz,12,536,domestic,48,0.44,0.11
7.50,Allagash,BOTTLE,,domestic,Allagash Black,16.99,1,1,750ml,25,849,domestic,25.36,0.67,0.11
2.50,Schofferhofer,BOTTLE,fruit,imported,Schofferhofer Hefeweizen Grapefruit,64.99,24 pack,24,12oz,12,210,imported,288,0.23,0.11
8.50,,BOTTLE,pale ale,imported,Duvel Belgien Golden Ale,38.99,2 pack,2,25.4oz,25.4,536,imported,50.8,0.77,0.11
6.90,Underwood,CAN,cooler,domestic,Underwood Strawberry Cooler,7.99,1,1,375ml,13,193,domestic,12.68,0.63,0.11
2.50,,BOTTLE,hefeweizen,imported,Schofferhoffer Grapefruit Hefeweizen,16.49,6 pack,6,12oz,12,849,imported,72,0.23,0.11
2.50,Schofferhofer,BOTTLE,,flavored,Schofferhofer Hefeweizen Pomegranate,16.49,6 pack,6,12oz,12,849,flavored,72,0.23,0.11
5.80,Green's,BOTTLE,ale,domestic,Green's Gluten Free Dark Ale,8.99,1,1,16.9oz,16.9,849,domestic,16.9,0.53,0.11
8.50,,BOTTLE,pale ale,imported,Duvel Belgien Golden Ale,19.99,1,1,25.4oz,25.4,536,imported,25.4,0.79,0.11
7.50,Allagash,BOTTLE,,domestic,Allagash Black,17.99,1,1,750ml,25,809,domestic,25.36,0.71,0.11
7.00,Maine Beer Company,BOTTLE,IPA,domestic,Maine Beer Company Another One IPA,11.29,1,1,500ml,17,849,domestic,16.91,0.67,0.10
4.90,Anchor,BOTTLE,pale lager,domestic,Anchor California Lager,33.99,6 pack,6,12oz,12,210,domestic,72,0.47,0.10
8.50,Duvel,BOTTLE,ale,imported,Duvel Belgian Ale,20.99,1,1,750ml,25,849,imported,25.36,0.83,0.10
9.00,,BOTTLE,,,Monkless Belgian Ales Meet Your Maker Belgian Quad,14.99,1,1,500ml,17,698,,16.91,0.89,0.10
4.70,Grimm,CAN,ale,domestic,Grimm Super Shine Dry Hopped Gose Ale,29.99,4 pack,4,16oz,16,536,domestic,64,0.47,0.10
2.50,Schofferhofer,BOTTLE,fruit,imported,Schofferhofer Hefeweizen Grapefruit,16.99,6 pack,6,11.2oz,11.2,210,imported,67.2,0.25,0.10
7.00,Chimay,BOTTLE,ale,imported,Chimay Red Premiere,17.99,1,1,750ml,25,809,imported,25.36,0.71,0.10
7.00,Chimay,BOTTLE,ale,imported,Chimay Red Premiere,17.99,1,1,750ml,25,229,imported,25.36,0.71,0.10
6.20,Brooklyn,BOTTLE,,cider,Brooklyn Cider Wild Rosé Hard Cider,15.99,1,1,750ml,25,193,cider,25.36,0.63,0.10
6.50,Maine,BOTTLE,,domestic,Maine Beer Company Old Mean Tom,11.29,1,1,500ml,17,849,domestic,16.91,0.67,0.10
5.50,Maine,BOTTLE,,imported,Mbc Pepper Ale,9.69,1,1,500ml,17,849,imported,16.91,0.57,0.10
9.00,Chimay,BOTTLE,,imported,Chimay Blue Grande Reserve,23.99,1,1,750ml,25,849,imported,25.36,0.95,0.10
5.20,Ommegang,BOTTLE,ale,domestic,Ommegang Witte,13.99,1,1,750ml,25,229,domestic,25.36,0.55,0.09
11.20,Founders Brewing Co.,BOTTLE,porter and stout,domestic,Founders Kbs,30.99,1,1,750ml,25,849,domestic,25.36,1.22,0.09
4.80,Bitburger,CAN,pilsner,imported,Bitburger Premium Pilsner,8.99,1,1,16.9oz,16.9,849,imported,16.9,0.53,0.09
7.00,Chimay,BOTTLE,ale,imported,Chimay Red Premiere,20.99,1,1,750ml,25,849,imported,25.36,0.83,0.08
7.00,Maine Beer Company,BOTTLE,IPA,domestic,Maine Beer Company Spring IPA,13.99,1,1,16.9oz,16.9,536,domestic,16.9,0.83,0.08
3.80,,BOTTLE,Sour,imported,Freigeist Abraxas,28.99,4 pack,4,16oz,16,849,imported,64,0.45,0.08
6.50,Maine Beer Company,BOTTLE,porter and stout,domestic,Maine Beer Company Mean Old Tom Stout,13.99,1,1,500ml,17,536,domestic,16.91,0.83,0.08
4.90,Bira 91,CAN,lager,imported,Bira 91 Blonde,9.99,1,1,16oz,16,698,imported,16,0.62,0.08
7.50,Almanac,BOTTLE,ale,domestic,Almanac Peach Galaxy,12.49,1,1,375ml,13,849,domestic,12.68,0.99,0.08
6.20,Maine Beer Company,BOTTLE,IPA,domestic,Maine Beer Company Woods & Waters,13.99,1,1,500ml,17,536,domestic,16.91,0.83,0.07
6.00,Maine Beer Company,BOTTLE,american pale ale,domestic,Maine Beer Company Mo Pale Ale,13.99,1,1,500ml,17,536,domestic,16.91,0.83,0.07
6.00,Maine,BOTTLE,ale,domestic,Maine Mo Pale Ale,13.99,1,1,16.9oz,16.9,536,domestic,16.9,0.83,0.07
6.50,Cisco Brewers,BOTTLE,IPA,domestic,Cisco Indie IPA,65.99,6 pack,6,12oz,12,210,domestic,72,0.92,0.07
5.50,Maine Beer Company,BOTTLE,american pale ale,domestic,Maine Beer Company Peeper Ale,13.99,1,1,500ml,17,536,domestic,16.91,0.83,0.07
5.50,Maine Beer,BOTTLE,pale ale,domestic,Maine Beer Company A Tiny Beautiful Something Pale Ale,13.99,1,1,16.9oz,16.9,536,domestic,16.9,0.83,0.07
7.20,Surly,CAN,,domestic,Surly Todd The Axe Man,17.99,1,1,16oz,16,698,domestic,16,1.12,0.06
6.20,Citizen Cider,CAN,,cider,Citizen Lake Hopper,15.95,1,1,16oz,16,809,cider,16,1.00,0.06
4.90,Maine,BOTTLE,IPA,domestic,Maine Beer Company Post Ride Snack IPA,13.99,1,1,500ml,17,536,domestic,16.91,0.83,0.06
4.40,Modelo Especial,BOTTLE,,imported,Modelo Especial,54.99,6 pack,6,12oz,12,210,imported,72,0.76,0.06
6.00,Glutenberg,CAN,IPA,imported,Glutenberg IPA,17.99,1,1,16.9oz,16.9,849,imported,16.9,1.06,0.06
8.30,Founders Brewing Co.,BOTTLE,porter and stout,domestic,Founders Canadian Breakfast Stout,39.99,1,1,750ml,25,849,domestic,25.36,1.58,0.05
4.20,Abita,BOTTLE,amber ale,domestic,Abita Amber,59.99,6 pack,6,12oz,12,210,domestic,72,0.83,0.05
4.50,Lefebvre,CAN,ale,imported,Lefebvre Blanche De Bruxelles,14.99,1,1,16oz,16,849,imported,16,0.94,0.05
14.10,Goose Island,BOTTLE,porter and stout,domestic,Goose Island Bourbon County Mon Cheri Stout,49.99,1,1,500ml,17,536,domestic,16.91,2.96,0.05
2.50,Lindeman's,BOTTLE,fruit,imported,Lindeman's Peche,14.03,1,1,25.4oz,25.4,809,imported,25.4,0.55,0.05
2.50,Lindeman's,BOTTLE,fruit,imported,Lindeman's Peche,15.99,1,1,25.4oz,25.4,229,imported,25.4,0.63,0.04
2.50,Lindeman's,BOTTLE,fruit,imported,Lindeman's Framboise,15.99,1,1,750ml,25,229,imported,25.36,0.63,0.04
2.50,Lindeman's,BOTTLE,fruit,imported,Lindeman's Framboise,16.79,1,1,25.4oz,25.4,849,imported,25.4,0.66,0.04
